row,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",they,they,7,5.26463508605957
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",have,have,8,2.7383909225463867
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",some,some,9,3.409458637237549
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",tough,tough,10,5.8500471115112305
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",losses,losses,11,4.040377616882324
172,93,FILLER,True,"It's still early in the season, but they have some tough losses already.",already..,already.,12,6.88377845287323
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",Cou.pled,Coupled,0,17.664171934127808
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",with,with,1,0.17993934452533722
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",freezing,freezing,2,10.82147216796875
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.","tem.ps.,","temps,",3,5.578239847905934
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",the,the,4,1.5526434183120728
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",fog,fog,5,8.177993774414062
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",is,is,6,2.323932647705078
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",making,making,7,4.654117584228516
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",for,for,8,3.5973000526428223
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",some,some,9,2.5361454486846924
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",slick,slick,10,6.879011154174805
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",spots,spots,11,5.52250862121582
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",and,and,12,3.1514110565185547
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",several,several,13,7.470366954803467
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",crashes,crashes,14,6.606095314025879
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",were,were,15,6.065159797668457
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",called,called,16,7.709720134735107
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",in,in,17,1.1653954982757568
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",prior,prior,18,7.990629196166992
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",to,to,19,0.1015365868806839
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",6,6:30,20,6.098381996154785
173,94,FILLER,True,"Coupled with freezing temps, the fog is making for some slick spots and several crashes were called in prior to 6:30 a.m.",.30.a...m..,a.m.,21,4.980813347028743
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",It.s,It's,0,9.632951855659485
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.","delicious.,","delicious,",1,11.247488975524902
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",but,but,2,2.230029344558716
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",then,then,3,5.723787784576416
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",you,you,4,2.2278218269348145
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",regret,regret,5,8.032217979431152
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.","it.,","it,",6,3.228032946586609
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",because,because,7,2.2244925498962402
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",you,you,8,1.5741928815841675
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",have,have,9,3.438943386077881
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",heart.burn,heartburn,10,11.82179069519043
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",for,for,11,4.552901268005371
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",the,the,12,2.5320520401000977
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",rest,rest,13,1.4211264848709106
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",of,of,14,0.003953261766582727
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",the,the,15,2.303382396697998
174,95,FILLER,True,"It's delicious, but then you regret it, because you have heartburn for the rest of the day.",day..,day.,16,0.9051955044269562
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,The,The,0,7.689910411834717
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,justices,justices,1,10.615617752075195
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,then,then,2,7.67573356628418
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,told,told,3,5.740289211273193
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,the,the,4,0.9960442781448364
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,appeals,appeals,5,5.905003070831299
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,court,court,6,0.023835891857743263
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,to,to,7,1.2379059791564941
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,take,take,8,4.214060306549072
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,that,that,9,5.244586944580078
175,96,FILLER,True,The justices then told the appeals court to take that into consideration in the cross-border case.,into,into,10,4.455887794494629
